"Timestamp","Cluster","Node","CPU","SoC"
"2022-08-11T15:02:11.392","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.392","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.392","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.392","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.392","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.393","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.393","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.393","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.393","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.394","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.394","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.395","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.395","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.395","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.396","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.396","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.396","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.400","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.401","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.401","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.403","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.403","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.404","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.404","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.404","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.405","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.405","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.405","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.406","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.406","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.406","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.407","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.407","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.407","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.408","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.408","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.408","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.408","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.409","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.409","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.409","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.410","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.410","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.410","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.411","2","kubernetes-control-plane","950.0",""
